notebook	0,999832	14	0,001630	0,150362	0,013060	0,001673	0,023714	0,001142	0,040604	0,020632	0,054742	0,000793	0,061950	0,110187	0,113293	0,002310	0,105756	0,056621	0,101822	0,038977	0,114178	0,001595	0,116140	0,002188	0,036732	0,000845	0,124065	0,001595	0,039656	0,127551	0,151855	0,024938	0,031593	0,002118	0,000985	0,104147	0,002240	0,001220	0,094434	0,058557	0,142480	0,031202	0,188873	0,000891	0,000446	0,207728	0,000891	0,000891	0,000446	0,149254	0,126562	0,093504	0,070653	0,196092	0,103691	0,136370	0,132809	0,000891	0,091116	0,020176	0,001337	0,032744	0,163344	0,064436	0,170316	0,001337	0,025655	
cat	0,991985	20	0,031963	0,138004	0,035441	0,025372	0,048995	0,017311	0,051678	0,038787	0,078768	0,012025	0,069520	0,101975	0,120794	0,042858	0,098140	0,074974	0,118137	0,048374	0,119566	0,024183	0,105856	0,039832	0,064030	0,012818	0,125630	0,024183	0,058175	0,128095	0,143924	0,031727	0,055170	0,032112	0,022772	0,091487	0,033962	0,018500	0,102516	0,070507	0,122249	0,042845	0,184017	0,013510	0,006755	0,203502	0,013510	0,013510	0,006755	0,145926	0,130070	0,100528	0,081027	0,183890	0,101148	0,130964	0,122014	0,013510	0,098279	0,045367	0,020265	0,057136	0,148691	0,081203	0,168705	0,020265	0,037903	
trap	0,993762	21	0,031225	0,137756	0,034906	0,025307	0,046826	0,017267	0,049583	0,037617	0,082633	0,011995	0,066302	0,096154	0,122220	0,042039	0,092532	0,079740	0,119768	0,046359	0,120900	0,024121	0,106605	0,039127	0,068773	0,012786	0,127015	0,024121	0,056121	0,129871	0,143804	0,030316	0,053731	0,032030	0,022004	0,092537	0,033875	0,018453	0,103958	0,067001	0,114536	0,041303	0,182744	0,013475	0,006738	0,202651	0,013475	0,013475	0,006738	0,145353	0,131986	0,102958	0,077152	0,183642	0,102909	0,123663	0,120819	0,013475	0,100919	0,044202	0,020213	0,064620	0,147249	0,083809	0,169870	0,020213	0,036821	
snake	0,994721	22	0,030627	0,139711	0,041078	0,031499	0,045008	0,017252	0,053894	0,036652	0,078840	0,011984	0,070716	0,098462	0,115572	0,041385	0,096301	0,075893	0,120673	0,050961	0,123304	0,024101	0,106866	0,038569	0,065807	0,012775	0,120003	0,024101	0,061569	0,130063	0,145145	0,036476	0,052555	0,032002	0,021367	0,095543	0,033846	0,018438	0,098134	0,064049	0,117322	0,040020	0,183440	0,013464	0,006732	0,202185	0,013464	0,013464	0,006732	0,145051	0,130717	0,097436	0,083219	0,185227	0,104575	0,123711	0,119945	0,013464	0,095576	0,043250	0,020196	0,068093	0,147749	0,086183	0,168002	0,020196	0,035932	
armoire	0,99218	23	0,037179	0,132328	0,040173	0,030971	0,043422	0,017253	0,051855	0,035821	0,083543	0,011985	0,067752	0,093532	0,118238	0,049131	0,091420	0,079858	0,123188	0,048959	0,122993	0,024101	0,101222	0,045437	0,072471	0,012775	0,124200	0,024101	0,059483	0,133842	0,143237	0,034821	0,051548	0,038173	0,020816	0,090055	0,033847	0,018438	0,099464	0,061467	0,120213	0,038908	0,184572	0,013464	0,006732	0,202297	0,013464	0,013464	0,006732	0,145158	0,129900	0,092590	0,089007	0,187207	0,106406	0,124060	0,119471	0,013464	0,090887	0,042436	0,020196	0,071452	0,148627	0,088577	0,166732	0,020196	0,035167	
cheese	0,991873	24	0,043347	0,135678	0,039474	0,030580	0,048450	0,017289	0,050199	0,035177	0,088087	0,012010	0,065327	0,089459	0,120637	0,055977	0,087386	0,082827	0,125856	0,047328	0,117143	0,024152	0,096547	0,052424	0,079099	0,012802	0,128551	0,024152	0,057801	0,135755	0,135982	0,033460	0,050784	0,044856	0,026693	0,085492	0,041017	0,018477	0,102613	0,059361	0,121115	0,038027	0,186135	0,013493	0,006746	0,201246	0,013493	0,013493	0,006746	0,146957	0,123518	0,088588	0,085286	0,188022	0,109615	0,125745	0,120432	0,013493	0,094086	0,041820	0,020239	0,077398	0,149613	0,084890	0,167383	0,020239	0,043413	
dog	0,99301	25	0,047822	0,134555	0,038638	0,030082	0,054018	0,017266	0,048366	0,034410	0,090854	0,011994	0,062673	0,085070	0,121956	0,060523	0,083042	0,078657	0,127369	0,045531	0,118783	0,030921	0,091530	0,057240	0,082154	0,012785	0,130099	0,024120	0,055917	0,137014	0,137661	0,031982	0,049844	0,043681	0,032664	0,080625	0,040343	0,018452	0,105210	0,057046	0,121151	0,037013	0,186382	0,013475	0,006737	0,198935	0,013475	0,013475	0,006737	0,147689	0,116697	0,084272	0,081263	0,187512	0,111889	0,126547	0,120528	0,013475	0,096516	0,041059	0,020212	0,082526	0,149520	0,080902	0,166894	0,020212	0,050963	
bat	0,992296	26	0,046397	0,137871	0,045756	0,029921	0,052297	0,017380	0,056347	0,041188	0,087619	0,012073	0,070601	0,092052	0,117126	0,059000	0,089923	0,082625	0,122781	0,054000	0,114180	0,030614	0,096260	0,055803	0,079179	0,012869	0,124760	0,024278	0,064276	0,131103	0,139291	0,037582	0,056725	0,043094	0,031545	0,086716	0,040122	0,018574	0,100854	0,055667	0,115888	0,036501	0,187966	0,013563	0,006782	0,202023	0,013563	0,013563	0,006782	0,141620	0,121536	0,088968	0,078732	0,190372	0,116047	0,121926	0,122741	0,013563	0,100374	0,040775	0,020345	0,086836	0,152112	0,085829	0,169307	0,020345	0,049496	
cat	0,991667	27	0,051753	0,130175	0,044307	0,029436	0,058868	0,017318	0,053914	0,039840	0,091613	0,012030	0,067412	0,087357	0,119312	0,064716	0,085281	0,084768	0,124768	0,051561	0,115247	0,029966	0,091192	0,060451	0,082742	0,012823	0,126127	0,024192	0,061750	0,132988	0,139318	0,035706	0,055185	0,042017	0,037979	0,081681	0,039467	0,018508	0,104312	0,053618	0,109076	0,035573	0,186491	0,013515	0,006758	0,201763	0,013515	0,013515	0,006758	0,133681	0,124219	0,092078	0,075214	0,189990	0,118062	0,115733	0,122856	0,013515	0,102473	0,040046	0,020273	0,089558	0,152084	0,089217	0,168909	0,020273	0,047416	
trap	0,994129	28	0,049095	0,130462	0,042889	0,028960	0,055690	0,017256	0,051534	0,038520	0,094151	0,011987	0,064293	0,082764	0,120699	0,061768	0,080741	0,088503	0,125601	0,049175	0,116814	0,029331	0,093175	0,057740	0,085625	0,012777	0,127276	0,024106	0,059278	0,134105	0,139413	0,033872	0,053675	0,040961	0,035735	0,083524	0,038823	0,018441	0,105429	0,051611	0,109862	0,034664	0,186112	0,013467	0,006733	0,198689	0,013467	0,013467	0,006733	0,135226	0,116737	0,087033	0,071773	0,188661	0,119237	0,117123	0,122332	0,013467	0,103886	0,039330	0,020200	0,093443	0,151261	0,084444	0,167723	0,020200	0,054689	
cheese	0,999172	24	0,046994	0,132887	0,024064	0,011983	0,052795	0,004466	0,037043	0,022050	0,092789	0,003103	0,048554	0,070214	0,122827	0,053880	0,069186	0,087198	0,120541	0,036461	0,107929	0,012054	0,083631	0,050531	0,087868	0,003307	0,134315	0,006239	0,039709	0,143338	0,135454	0,027429	0,027557	0,030123	0,037719	0,080589	0,024700	0,004773	0,111146	0,035305	0,117127	0,018428	0,193077	0,003486	0,001743	0,201350	0,003486	0,003486	0,001743	0,139177	0,109371	0,074783	0,056947	0,203894	0,134217	0,111417	0,130829	0,003486	0,103494	0,017106	0,005228	0,097188	0,165202	0,070947	0,173126	0,005228	0,052773	
cat	0,999127	20	0,049712	0,124888	0,021810	0,010287	0,060110	0,004479	0,035316	0,021852	0,094222	0,003112	0,046863	0,069322	0,125049	0,056548	0,067881	0,087000	0,120573	0,034607	0,110307	0,011558	0,080887	0,052120	0,087086	0,003317	0,134671	0,006257	0,037638	0,143265	0,138454	0,025332	0,027435	0,025204	0,043516	0,076999	0,021643	0,004787	0,114631	0,036447	0,109876	0,018929	0,190785	0,003496	0,001748	0,202011	0,003496	0,003496	0,001748	0,138823	0,115272	0,082124	0,052791	0,202370	0,133710	0,105835	0,131272	0,003496	0,108620	0,017484	0,005244	0,093954	0,164837	0,074498	0,173054	0,005244	0,047689	
armoire	0,998962	20	0,059151	0,113153	0,017099	0,006033	0,058552	0,001157	0,029027	0,016362	0,101221	0,000804	0,038296	0,056852	0,127876	0,066083	0,056073	0,092849	0,122775	0,028976	0,108106	0,007793	0,069419	0,060448	0,097888	0,000857	0,140239	0,001616	0,030208	0,150353	0,135275	0,022075	0,019023	0,029453	0,045369	0,068261	0,017252	0,001236	0,117485	0,025926	0,099355	0,012003	0,190214	0,000903	0,000451	0,200936	0,000903	0,000903	0,000451	0,136384	0,114872	0,080963	0,042504	0,205957	0,143149	0,092601	0,133197	0,000903	0,114582	0,009727	0,001354	0,104935	0,168265	0,076611	0,173144	0,001354	0,046680	
snake	0,992439	29	0,059758	0,124002	0,046018	0,034352	0,058989	0,017300	0,051333	0,035056	0,098093	0,012018	0,063129	0,077525	0,119377	0,073970	0,076959	0,089601	0,131448	0,049158	0,116674	0,027808	0,083607	0,068721	0,092475	0,012810	0,127516	0,024167	0,060036	0,140018	0,134766	0,036407	0,049845	0,049462	0,040763	0,076402	0,042769	0,018489	0,104567	0,046255	0,102060	0,032389	0,185158	0,013501	0,006751	0,197831	0,013501	0,013501	0,006751	0,137935	0,119503	0,093561	0,062361	0,186497	0,123805	0,103419	0,115679	0,013501	0,113833	0,037699	0,020252	0,105774	0,150235	0,083939	0,168950	0,020252	0,053019	
cheese	0,991752	30	0,063853	0,127351	0,044683	0,033583	0,062509	0,017312	0,049487	0,034365	0,100968	0,012026	0,060774	0,074319	0,121019	0,078524	0,073663	0,091317	0,132756	0,047281	0,110626	0,027506	0,079869	0,073571	0,097033	0,012819	0,130886	0,024184	0,058057	0,140590	0,127334	0,034724	0,049083	0,055109	0,044864	0,072456	0,049165	0,018502	0,106713	0,045185	0,104261	0,031937	0,185494	0,013511	0,006755	0,197654	0,013511	0,013511	0,006755	0,138189	0,120773	0,096506	0,060478	0,184610	0,123509	0,099135	0,109132	0,013511	0,115005	0,037377	0,020266	0,110077	0,148817	0,080168	0,170109	0,020266	0,050763	
armoire	0,999245	23	0,061406	0,116365	0,026027	0,017079	0,051084	0,004463	0,034940	0,017446	0,098773	0,003100	0,044951	0,061472	0,122594	0,070813	0,061952	0,090269	0,127290	0,034527	0,109374	0,009904	0,069592	0,065267	0,098020	0,003304	0,136548	0,006234	0,038497	0,151886	0,130668	0,028533	0,022444	0,042751	0,038446	0,069025	0,025547	0,004769	0,109370	0,028502	0,112911	0,015494	0,191346	0,003483	0,001741	0,201900	0,003483	0,003483	0,001741	0,140014	0,122388	0,085780	0,056475	0,200416	0,136160	0,089513	0,114294	0,003483	0,105774	0,014954	0,005224	0,110379	0,162017	0,074308	0,173392	0,005224	0,035322	
cheese	0,991849	31	0,070185	0,123317	0,042090	0,032054	0,062224	0,017255	0,045957	0,032972	0,105028	0,011987	0,056284	0,068243	0,123215	0,085939	0,067429	0,094301	0,133930	0,043705	0,104875	0,026842	0,072816	0,080671	0,103663	0,012777	0,135440	0,024105	0,054251	0,142164	0,119091	0,031556	0,047497	0,063455	0,045700	0,065064	0,053301	0,018441	0,108017	0,043065	0,110477	0,030982	0,185004	0,013466	0,006733	0,196190	0,013466	0,013466	0,006733	0,137837	0,119392	0,086517	0,074403	0,186037	0,122240	0,102731	0,108634	0,013466	0,101758	0,036632	0,020199	0,108245	0,148355	0,084770	0,165304	0,020199	0,046493	
trap	0,99925	21	0,058483	0,123146	0,021939	0,014035	0,051819	0,004470	0,030600	0,016488	0,102805	0,003105	0,039796	0,055655	0,126313	0,067345	0,055565	0,095183	0,127542	0,030043	0,105269	0,009272	0,071848	0,062803	0,102556	0,003310	0,140774	0,006244	0,033600	0,151311	0,125191	0,023961	0,021428	0,043084	0,039790	0,069910	0,030288	0,004777	0,113619	0,027744	0,107183	0,015173	0,189348	0,003488	0,001744	0,201403	0,003488	0,003488	0,001744	0,140408	0,125965	0,087552	0,057594	0,200148	0,134512	0,086077	0,114670	0,003488	0,103887	0,014725	0,005233	0,111092	0,159985	0,078687	0,173644	0,005233	0,031174	
bat	0,99897	26	0,058658	0,126835	0,032671	0,014670	0,050279	0,004498	0,041775	0,025365	0,098033	0,003125	0,050544	0,063908	0,117943	0,067531	0,063998	0,098262	0,121132	0,041998	0,098018	0,010726	0,075331	0,063197	0,098939	0,003331	0,132155	0,006283	0,045467	0,142865	0,126212	0,032381	0,030240	0,043356	0,039721	0,076015	0,030301	0,004807	0,106358	0,024033	0,101757	0,013594	0,191430	0,003510	0,001755	0,203341	0,003510	0,003510	0,001755	0,141210	0,127732	0,088819	0,055199	0,203719	0,139305	0,081597	0,116496	0,003510	0,107379	0,013591	0,005265	0,121127	0,161592	0,082504	0,177035	0,005265	0,032841	
cat	0,998985	23	0,066757	0,112693	0,025606	0,010690	0,056971	0,001152	0,033676	0,017837	0,103596	0,000800	0,040867	0,052216	0,121108	0,074972	0,052921	0,100455	0,123419	0,034323	0,098692	0,005098	0,063683	0,068965	0,105274	0,000853	0,135573	0,001610	0,036082	0,149151	0,125024	0,027908	0,019902	0,040237	0,047842	0,066396	0,024655	0,001231	0,111706	0,016087	0,105528	0,007761	0,192057	0,000899	0,000450	0,202283	0,000899	0,000899	0,000450	0,140376	0,126433	0,081803	0,057462	0,206861	0,143654	0,076022	0,113872	0,000899	0,101117	0,006615	0,001349	0,125486	0,163960	0,081390	0,174979	0,001349	0,027282	
armoire	0,99934	23	0,071797	0,103872	0,023699	0,008441	0,054322	0,000297	0,031002	0,016668	0,107066	0,000206	0,037025	0,046362	0,122442	0,080638	0,047071	0,104574	0,123538	0,031850	0,096653	0,003615	0,057802	0,073792	0,110679	0,000220	0,138234	0,000415	0,032968	0,151103	0,122385	0,025790	0,017901	0,044238	0,046659	0,061090	0,022705	0,000317	0,112121	0,012048	0,107699	0,005404	0,191899	0,000232	0,000116	0,201326	0,000232	0,000232	0,000116	0,140003	0,126014	0,075093	0,064985	0,208889	0,144717	0,075066	0,113296	0,000232	0,092884	0,004199	0,000347	0,127720	0,164183	0,084864	0,172448	0,000347	0,023475	
cheese	0,999813	24	0,070250	0,113597	0,021745	0,008255	0,057200	0,001149	0,029836	0,016654	0,106423	0,000798	0,036591	0,047998	0,124034	0,079083	0,048212	0,101564	0,123901	0,030306	0,092549	0,005195	0,059167	0,073403	0,109940	0,000851	0,140798	0,001606	0,031746	0,149750	0,116863	0,023973	0,018708	0,047060	0,048490	0,060739	0,029733	0,001228	0,113845	0,016273	0,111828	0,007839	0,191906	0,000897	0,000449	0,198094	0,000897	0,000897	0,000449	0,140832	0,113121	0,068369	0,060290	0,206672	0,143075	0,087595	0,118489	0,000897	0,095880	0,006671	0,001346	0,122344	0,163993	0,076363	0,170967	0,001346	0,039124	
trap	0,999225	28	0,065749	0,115688	0,025278	0,012206	0,054187	0,004462	0,031847	0,019976	0,108902	0,003100	0,038606	0,048703	0,125791	0,075468	0,048617	0,105385	0,126516	0,031803	0,099294	0,009493	0,066891	0,070031	0,110954	0,003304	0,140513	0,006233	0,034966	0,149232	0,121602	0,024189	0,024477	0,046451	0,044621	0,066331	0,031365	0,004769	0,114226	0,019902	0,112000	0,011788	0,191475	0,003482	0,001741	0,196162	0,003482	0,003482	0,001741	0,142110	0,107705	0,067319	0,060190	0,203065	0,141186	0,093111	0,118085	0,003482	0,099107	0,012239	0,005223	0,124298	0,161275	0,074843	0,170034	0,005223	0,048784	
cat	0,999314	20	0,072007	0,103322	0,017245	0,005824	0,061742	0,000298	0,024241	0,013280	0,112539	0,000207	0,029762	0,039360	0,128718	0,080333	0,039554	0,106154	0,126438	0,024740	0,098900	0,003737	0,056620	0,073483	0,114585	0,000221	0,143450	0,000417	0,025556	0,153768	0,121984	0,019652	0,014493	0,040038	0,053173	0,058072	0,023743	0,000319	0,119857	0,012617	0,101247	0,005650	0,189676	0,000233	0,000116	0,195927	0,000233	0,000233	0,000116	0,140852	0,110690	0,070170	0,048625	0,205813	0,147688	0,080717	0,121310	0,000233	0,105843	0,004380	0,000349	0,126403	0,164847	0,076461	0,170178	0,000349	0,043379	
snake	0,9917	32	0,067781	0,118986	0,047038	0,034996	0,061820	0,017293	0,048944	0,033811	0,105502	0,012013	0,058348	0,066741	0,119697	0,083042	0,066777	0,098728	0,133986	0,047057	0,110264	0,025469	0,076221	0,077096	0,103220	0,012805	0,129123	0,024158	0,057966	0,141465	0,125494	0,035204	0,048071	0,056713	0,046410	0,070454	0,048577	0,018481	0,106027	0,038244	0,097914	0,028932	0,183407	0,013496	0,006748	0,194630	0,013496	0,013496	0,006748	0,141548	0,117938	0,085232	0,069087	0,187658	0,126999	0,097144	0,113837	0,013496	0,107566	0,035161	0,020244	0,116490	0,148607	0,090861	0,165195	0,020244	0,050791	
cat	0,999828	20	0,074444	0,098923	0,022559	0,012070	0,065279	0,000077	0,027023	0,010952	0,110735	0,000053	0,032238	0,038837	0,122871	0,082730	0,040663	0,103221	0,128502	0,027833	0,103078	0,002397	0,053660	0,075065	0,112735	0,000057	0,136026	0,000107	0,029436	0,155061	0,124417	0,024964	0,011701	0,037282	0,057597	0,058129	0,022154	0,000082	0,116158	0,008178	0,088941	0,003578	0,186657	0,000060	0,000030	0,195346	0,000060	0,000060	0,000030	0,140854	0,116806	0,075773	0,043833	0,205034	0,151029	0,068034	0,120257	0,000060	0,111589	0,002683	0,000090	0,131866	0,164327	0,083557	0,169086	0,000090	0,037224	
dog	0,999226	20	0,077511	0,098894	0,022287	0,012720	0,070913	0,000020	0,025861	0,009674	0,111509	0,000014	0,030655	0,036112	0,122876	0,085585	0,038196	0,095616	0,129907	0,026689	0,106752	0,010190	0,049372	0,078386	0,113223	0,000015	0,135841	0,000028	0,028369	0,156201	0,128090	0,024531	0,010265	0,034139	0,063318	0,054245	0,020298	0,000021	0,117681	0,006593	0,080105	0,002855	0,184412	0,000015	0,000008	0,195282	0,000015	0,000015	0,000008	0,140190	0,121377	0,080780	0,039775	0,204275	0,152658	0,060511	0,120728	0,000015	0,116424	0,002107	0,000023	0,133080	0,164163	0,088391	0,168469	0,000023	0,033292	
trap	0,993593	33	0,068265	0,115567	0,042750	0,032478	0,066809	0,017254	0,044036	0,031995	0,109469	0,011986	0,052544	0,059964	0,123578	0,082982	0,059590	0,096347	0,135130	0,041997	0,115244	0,031265	0,073988	0,077230	0,105800	0,012776	0,131750	0,024104	0,052559	0,142738	0,129945	0,030530	0,046123	0,050358	0,051149	0,067114	0,044764	0,018440	0,111153	0,037019	0,090410	0,028377	0,178344	0,013466	0,006733	0,193343	0,013466	0,013466	0,006733	0,138819	0,124456	0,093455	0,061702	0,184737	0,125986	0,093248	0,107530	0,013466	0,113215	0,034723	0,020198	0,107800	0,147303	0,099457	0,164881	0,020198	0,053703	
dog	0,992035	34	0,070425	0,116114	0,041645	0,031839	0,070651	0,017269	0,042764	0,031548	0,110179	0,011996	0,051040	0,058206	0,124463	0,085033	0,057721	0,090862	0,135653	0,040680	0,116906	0,037407	0,070945	0,079753	0,106316	0,012787	0,132815	0,024124	0,051164	0,143138	0,131972	0,029302	0,045659	0,048702	0,054845	0,063823	0,043791	0,018455	0,112812	0,036740	0,092837	0,028267	0,176944	0,013477	0,006738	0,192936	0,013477	0,013477	0,006738	0,138052	0,126129	0,095603	0,059781	0,183873	0,124527	0,096661	0,101406	0,013477	0,113551	0,034654	0,020215	0,101028	0,146881	0,102800	0,165838	0,020215	0,059996	
bat	0,990959	35	0,067448	0,120526	0,048394	0,031501	0,067781	0,017337	0,050948	0,038364	0,105610	0,012043	0,059566	0,066817	0,119441	0,081806	0,066133	0,093885	0,130461	0,049302	0,112401	0,036610	0,076914	0,076750	0,101688	0,012837	0,127279	0,024219	0,059647	0,136815	0,133876	0,034972	0,052632	0,047709	0,052221	0,070906	0,043259	0,018528	0,107935	0,036668	0,096419	0,028285	0,178529	0,013530	0,006765	0,195661	0,013530	0,013530	0,006765	0,139556	0,129690	0,098999	0,058642	0,186249	0,125501	0,100945	0,097471	0,013530	0,115742	0,034722	0,020295	0,096639	0,149047	0,107448	0,169425	0,020295	0,066560	
dog	0,999274	34	0,072506	0,111613	0,030312	0,014903	0,072729	0,004457	0,033985	0,020619	0,109075	0,003096	0,039044	0,043768	0,121084	0,081056	0,044635	0,086558	0,126991	0,034401	0,111260	0,031488	0,058140	0,076318	0,108571	0,003300	0,132173	0,006226	0,037857	0,147320	0,138081	0,027211	0,024668	0,029637	0,063575	0,060166	0,021453	0,004763	0,115889	0,012603	0,093721	0,008640	0,177976	0,003478	0,001739	0,195602	0,003478	0,003478	0,001739	0,137890	0,133528	0,097267	0,035244	0,197783	0,141249	0,084824	0,088610	0,003478	0,120278	0,009928	0,005217	0,095025	0,160132	0,110518	0,174661	0,005217	0,069440	
cheese	0,991781	36	0,072818	0,124103	0,045313	0,030457	0,073867	0,017348	0,047330	0,036404	0,108642	0,012051	0,055489	0,062287	0,122056	0,087542	0,061444	0,090280	0,132539	0,045531	0,108297	0,040664	0,070628	0,083148	0,106104	0,012845	0,131831	0,024234	0,055763	0,138307	0,127805	0,031869	0,050615	0,052194	0,058528	0,064001	0,048842	0,018540	0,111404	0,036195	0,093112	0,028089	0,176390	0,013538	0,006769	0,195144	0,013538	0,013538	0,006769	0,131107	0,132503	0,102549	0,055527	0,185006	0,125086	0,099212	0,094907	0,013538	0,116379	0,034587	0,020308	0,093039	0,148493	0,111122	0,169283	0,020308	0,067680	
bat	0,999534	26	0,068922	0,122523	0,033935	0,009413	0,066011	0,001159	0,041026	0,025644	0,102128	0,000805	0,046331	0,052487	0,114269	0,076129	0,053201	0,093641	0,117635	0,042470	0,093580	0,021162	0,062584	0,072168	0,104561	0,000858	0,128134	0,001618	0,043851	0,139628	0,129056	0,032766	0,027388	0,033581	0,059015	0,067620	0,024388	0,001238	0,109441	0,008820	0,084998	0,004634	0,182255	0,000904	0,000452	0,200989	0,000904	0,000904	0,000452	0,122547	0,139443	0,101212	0,030916	0,204895	0,149279	0,071476	0,099783	0,000904	0,121480	0,004331	0,001356	0,106465	0,166071	0,109187	0,178169	0,001356	0,053928	
snake	0,999158	29	0,064980	0,126638	0,043667	0,021873	0,064088	0,004470	0,048747	0,026650	0,096116	0,003105	0,055924	0,062284	0,108072	0,073182	0,064383	0,086056	0,121864	0,049745	0,104271	0,024123	0,069022	0,069207	0,096690	0,003309	0,119569	0,006244	0,054093	0,140355	0,135865	0,041123	0,030921	0,033412	0,055443	0,074568	0,026317	0,004777	0,102548	0,014371	0,089971	0,009411	0,183505	0,003488	0,001744	0,201201	0,003488	0,003488	0,001744	0,124452	0,138441	0,105770	0,031484	0,199883	0,145863	0,073171	0,094123	0,003488	0,125265	0,010504	0,005232	0,109893	0,162865	0,102640	0,178969	0,005232	0,055557	
bat	0,990895	37	0,062533	0,133728	0,062258	0,035365	0,063729	0,017375	0,066105	0,047515	0,093956	0,012070	0,075698	0,082590	0,106036	0,076328	0,082589	0,090964	0,122388	0,065252	0,103805	0,037173	0,084730	0,072477	0,090989	0,012866	0,113853	0,024272	0,075985	0,125898	0,133860	0,047725	0,061904	0,047945	0,049192	0,082139	0,045714	0,018569	0,095723	0,035743	0,096772	0,027914	0,181837	0,013560	0,006780	0,199600	0,013560	0,013560	0,006780	0,129533	0,137034	0,110476	0,052387	0,185736	0,128280	0,089617	0,089602	0,013560	0,121335	0,034481	0,020340	0,107495	0,149588	0,102333	0,174791	0,020340	0,058999	
dog	0,999819	34	0,067437	0,124533	0,042432	0,014676	0,068605	0,001146	0,048173	0,027712	0,095681	0,000796	0,053444	0,057124	0,105141	0,073767	0,059089	0,081950	0,115495	0,050106	0,100026	0,030463	0,063164	0,070505	0,097101	0,000849	0,116886	0,001601	0,052146	0,135991	0,139207	0,040536	0,029261	0,024836	0,062333	0,071308	0,018254	0,001225	0,102952	0,005261	0,094027	0,003092	0,181291	0,000895	0,000447	0,199976	0,000895	0,000895	0,000447	0,126421	0,143062	0,109952	0,021889	0,200203	0,148194	0,069047	0,076381	0,000895	0,127765	0,003191	0,001342	0,105058	0,163657	0,106559	0,182268	0,001342	0,063378	
armoire	0,991055	38	0,068372	0,124732	0,056414	0,033417	0,063791	0,017246	0,059488	0,043680	0,098623	0,011980	0,068392	0,074850	0,111000	0,082987	0,074578	0,088417	0,125380	0,058357	0,106836	0,040881	0,076610	0,078641	0,096555	0,012770	0,120202	0,024092	0,068832	0,130858	0,133379	0,042160	0,057884	0,051140	0,049397	0,072854	0,043396	0,018431	0,099332	0,035164	0,099886	0,027571	0,177802	0,013459	0,006730	0,196910	0,013459	0,013459	0,006730	0,129137	0,137496	0,111157	0,050005	0,183200	0,124645	0,096310	0,080610	0,013459	0,120087	0,034126	0,020189	0,094171	0,147821	0,107805	0,174200	0,020189	0,069860	
armoire	0,99135	39	0,071918	0,118712	0,054285	0,032816	0,060652	0,017317	0,057044	0,042332	0,101906	0,012030	0,065715	0,072031	0,114347	0,087464	0,071639	0,091558	0,127799	0,055784	0,108167	0,039525	0,073639	0,082343	0,100875	0,012823	0,124709	0,024191	0,066224	0,134883	0,132682	0,040047	0,056560	0,055937	0,046465	0,069347	0,042706	0,018507	0,100769	0,035171	0,102711	0,027626	0,179443	0,013515	0,006757	0,197504	0,013515	0,013515	0,006757	0,130647	0,137670	0,113004	0,049337	0,182198	0,124711	0,092849	0,077288	0,013515	0,121159	0,034223	0,020272	0,100006	0,147100	0,102125	0,175541	0,020272	0,066248	
snake	0,999803	29	0,068895	0,117007	0,045712	0,021600	0,054308	0,001149	0,049996	0,023841	0,093249	0,000798	0,056166	0,059811	0,102186	0,076792	0,063270	0,083167	0,119817	0,051919	0,105369	0,023157	0,061911	0,072155	0,097227	0,000851	0,115868	0,001605	0,054990	0,143372	0,139054	0,045164	0,025323	0,034922	0,049115	0,072030	0,016422	0,001228	0,095692	0,005226	0,101288	0,003079	0,184060	0,000897	0,000448	0,201109	0,000897	0,000897	0,000448	0,126100	0,144934	0,116731	0,017817	0,196906	0,147456	0,061705	0,064828	0,000897	0,130762	0,003183	0,001345	0,114658	0,161640	0,094481	0,186052	0,001345	0,057649	
bat	0,99982	26	0,065815	0,119584	0,049462	0,017142	0,051837	0,000298	0,055908	0,030775	0,089420	0,000207	0,061836	0,065560	0,097946	0,073002	0,068288	0,088277	0,111790	0,058392	0,096458	0,021066	0,066328	0,068652	0,093575	0,000221	0,111395	0,000416	0,060403	0,134770	0,137949	0,048103	0,031722	0,032900	0,047301	0,077222	0,015170	0,000318	0,092028	0,003679	0,093877	0,001800	0,184132	0,000233	0,000116	0,202694	0,000233	0,000233	0,000116	0,118229	0,147745	0,117439	0,016911	0,200137	0,150840	0,057906	0,072005	0,000233	0,130961	0,001559	0,000349	0,115902	0,164200	0,099729	0,185991	0,000349	0,053829	
snake	0,998904	32	0,061736	0,123610	0,057887	0,030398	0,048038	0,004479	0,061965	0,030971	0,085346	0,003112	0,069919	0,074201	0,093987	0,070589	0,078158	0,084547	0,117940	0,063702	0,106281	0,020950	0,073557	0,065988	0,087998	0,003317	0,105508	0,006257	0,069137	0,136976	0,140908	0,054797	0,035123	0,036981	0,041532	0,083816	0,020757	0,004787	0,086150	0,011202	0,091523	0,008053	0,185020	0,003496	0,001748	0,202836	0,003496	0,003496	0,001748	0,116325	0,144748	0,115185	0,026126	0,197759	0,147615	0,061472	0,081193	0,003496	0,128604	0,009517	0,005244	0,120629	0,161519	0,098490	0,182976	0,005244	0,049866	
