Exp	a_t	lp	e_b	e_n	dsbeta	e_ds	mwd	aw	Yu2007-Exp1-2x2-single	Yu2007-Exp1-3x3-single	Yu2007-Exp1-4x4-single	Yurokovisky2013-Exp1-single	Yurokovisky2013-Exp1-either	Yurokovisky2013-Exp1-both	Yurokovisky2013-Exp2-single	Yurokovisky2013-Exp2-either	Yurokovisky2013-Exp2-both	Yurokovisky2013-Exp3-single	Yurokovisky2013-Exp3-either	Yurokovisky2013-Exp3-both	Yurokovisky2013-Exp3-early	Yurokovisky2013-Exp3-late
All	0.999628	0.199975	0.0570414	0.0529366	0.954619	2.40117	0.617734	211.543	0.674074	0.640741	0.512963	0.233333	0.544444	0.361111	0.577778	0.744444	0.222222	0.538889	0.738889	0.144444	0.0833333	0.0611111
All	0.99987	0.106938	0.257397	0.249948	0.148414	2.0579	0.0130597	200.652	0.77963	0.657407	0.509259	0.266667	0.522222	0.366667	0.372222	0.611111	0.366667	0.583333	0.683333	0.255556	0.116667	0.138889
All	0.99977	0.154799	0.293038	0.225146	0.410975	0.953395	0.390575	203.047	0.694444	0.607407	0.364815	0.216667	0.588889	0.261111	0.377778	0.572222	0.377778	0.522222	0.65	0.283333	0.194444	0.0888889
All	0.999784	0.0225685	0.343107	0.264358	0.774203	3.45273	0.12701	207.81	0.742593	0.618519	0.390741	0.161111	0.533333	0.344444	0.433333	0.527778	0.444444	0.561111	0.705556	0.244444	0.166667	0.0777778
All	0.999759	0.0734427	0.192735	0.053083	0.692991	4.3391	0.76637	209.88	0.885185	0.738889	0.52963	0.25	0.583333	0.361111	0.627778	0.522222	0.427778	0.755556	0.75	0.233333	0.2	0.0333333
All	0.999649	0.161674	0.129571	0.0547849	0.674897	3.0119	0.0149476	211.648	0.738889	0.655556	0.498148	0.25	0.577778	0.344444	0.522222	0.65	0.327778	0.616667	0.727778	0.172222	0.0833333	0.0888889
All	0.999534	0.195587	0.357119	0.125561	0.445719	4.63269	0.191525	213.541	0.635185	0.546296	0.446296	0.25	0.561111	0.283333	0.266667	0.75	0.238889	0.4	0.716667	0.183333	0.111111	0.0722222
All	0.999629	0.181154	0.186979	0.133399	0.940343	1.87327	0.737445	207.153	0.716667	0.583333	0.453704	0.344444	0.533333	0.305556	0.35	0.611111	0.372222	0.422222	0.7	0.188889	0.116667	0.0722222
All	0.999847	0.0998601	0.137643	0.0934438	0.649722	3.21049	0.356666	207.533	0.883333	0.77037	0.518519	0.288889	0.644444	0.294444	0.572222	0.544444	0.422222	0.794444	0.766667	0.233333	0.183333	0.05
All	0.999772	0.113984	0.328484	0.0959741	0.0903241	1.24249	0.0761912	207.28	0.840741	0.707407	0.496296	0.216667	0.488889	0.377778	0.483333	0.583333	0.366667	0.622222	0.677778	0.283333	0.233333	0.05
All	0.999827	0.132092	0.180219	0.0272795	0.577553	4.28199	0.775745	213.586	0.914815	0.774074	0.531481	0.166667	0.694444	0.261111	0.588889	0.555556	0.366667	0.8	0.75	0.222222	0.205556	0.0166667
All	0.999761	0.0941874	0.297851	0.0651689	0.359346	1.33969	0.164551	207.941	0.825926	0.727778	0.5	0.227778	0.555556	0.366667	0.544444	0.55	0.405556	0.733333	0.727778	0.261111	0.227778	0.0333333
All	0.999539	0.0505856	0.0350475	0.00827104	0.944979	0.532745	0.0582972	204.939	0.585185	0.590741	0.442593	0.238889	0.638889	0.244444	0.605556	0.611111	0.344444	0.35	0.755556	0.122222	0.0944444	0.0277778
All	0.999748	0.0423182	0.353479	0.00440957	0.325682	4.30686	0.222806	208.374	0.825926	0.796296	0.566667	0.211111	0.7	0.261111	0.572222	0.572222	0.372222	0.827778	0.761111	0.222222	0.222222	0
All	0.999564	0.045455	0.237277	0.0223057	0.738274	1.3279	0.642387	204.178	0.737037	0.624074	0.590741	0.283333	0.533333	0.3	0.472222	0.594444	0.361111	0.416667	0.577778	0.25	0.188889	0.0611111
All	0.999606	0.141165	0.2015	0.00557374	0.590413	0.0562375	0.458491	210.226	0.377778	0.266667	0.312963	0.327778	0.516667	0.316667	0.288889	0.616667	0.344444	0.388889	0.683333	0.261111	0.15	0.111111
All	0.999827	0.0205377	0.359379	0.312368	0.836837	1.26247	0.124291	200.085	0.742593	0.661111	0.474074	0.194444	0.494444	0.361111	0.427778	0.583333	0.405556	0.538889	0.655556	0.25	0.116667	0.133333
All	0.999641	0.189007	0.0671248	0.0262952	0.335654	1.29151	0.339712	201.216	0.761111	0.683333	0.546296	0.238889	0.6	0.322222	0.627778	0.627778	0.344444	0.694444	0.733333	0.194444	0.144444	0.05
All	0.999549	0.0533681	0.157158	0.0254954	0.0196145	4.69637	0.365177	200.505	0.711111	0.683333	0.501852	0.222222	0.572222	0.333333	0.566667	0.638889	0.316667	0.488889	0.627778	0.25	0.188889	0.0611111
All	0.999837	0.152566	0.0803633	0.0159642	0.277251	3.93202	0.56997	208.784	0.9	0.768519	0.518519	0.2	0.661111	0.277778	0.65	0.566667	0.388889	0.838889	0.827778	0.166667	0.144444	0.0222222
All	0.999673	0.118101	0.0548694	0.00976481	0.598466	3.15545	0.284881	201.2	0.824074	0.616667	0.514815	0.277778	0.638889	0.294444	0.594444	0.644444	0.261111	0.688889	0.855556	0.1	0.0944444	0.00555556
All	0.999808	0.169129	0.355606	0.27643	0.295184	2.84626	0.0496136	214.908	0.711111	0.585185	0.431481	0.244444	0.577778	0.272222	0.411111	0.572222	0.394444	0.588889	0.672222	0.266667	0.138889	0.127778
All	0.999745	0.17133	0.205207	0.0274616	0.00599396	4.65972	0.217895	201.884	0.855556	0.738889	0.57963	0.288889	0.577778	0.338889	0.6	0.533333	0.433333	0.833333	0.811111	0.183333	0.177778	0.00555556
All	0.99988	0.124569	0.166022	0.160193	0.574575	0.13973	0.16315	201.386	0.701852	0.409259	0.464815	0.272222	0.544444	0.272222	0.3	0.538889	0.4	0.444444	0.688889	0.211111	0.15	0.0611111
All	0.999596	0.00193569	0.270677	0.0883608	0.881696	2.53127	0.366173	201.148	0.711111	0.609259	0.496296	0.283333	0.561111	0.294444	0.322222	0.611111	0.355556	0.488889	0.672222	0.194444	0.122222	0.0722222
All	0.999584	0.0828353	0.131278	0.0515203	0.460243	3.24757	0.305318	206.365	0.644444	0.581481	0.466667	0.255556	0.661111	0.288889	0.533333	0.683333	0.3	0.472222	0.7	0.2	0.111111	0.0888889
All	0.999728	0.126389	0.014025	0.00158818	0.549271	0.727542	0.54998	205.639	0.842593	0.692593	0.535185	0.188889	0.627778	0.311111	0.527778	0.488889	0.416667	0.755556	0.766667	0.194444	0.183333	0.0111111
All	0.999634	0.196179	0.347465	0.304456	0.679373	2.27996	0.388456	212.457	0.585185	0.574074	0.45	0.272222	0.577778	0.294444	0.283333	0.616667	0.361111	0.411111	0.677778	0.277778	0.166667	0.111111
All	0.999626	0.159969	0.140949	0.118693	0.79622	3.48237	0.837637	213.418	0.688889	0.583333	0.448148	0.288889	0.544444	0.316667	0.383333	0.661111	0.322222	0.494444	0.677778	0.227778	0.122222	0.105556
All	0.999846	0.00439037	0.343901	0.0577706	0.198862	3.25792	0.570196	208.993	0.9	0.766667	0.525926	0.211111	0.672222	0.266667	0.616667	0.605556	0.366667	0.794444	0.733333	0.233333	0.222222	0.0111111
All	0.999609	0.1657	0.0881115	0.0249282	0.529584	0.411053	0.660391	209.659	0.568519	0.574074	0.453704	0.238889	0.616667	0.277778	0.566667	0.6	0.372222	0.366667	0.705556	0.244444	0.144444	0.1
All	0.999656	0.05998	0.192183	0.0559292	0.0530433	4.59127	0.487179	203.32	0.725926	0.705556	0.540741	0.288889	0.583333	0.35	0.516667	0.622222	0.344444	0.555556	0.677778	0.205556	0.116667	0.0888889
All	0.999535	0.18847	0.213698	0.16213	0.262935	4.05478	0.443886	212.103	0.555556	0.52963	0.422222	0.233333	0.538889	0.255556	0.305556	0.65	0.333333	0.45	0.766667	0.161111	0.116667	0.0444444
All	0.999524	0.0580374	0.365835	0.00865654	0.68784	2.18401	0.798307	214.59	0.701852	0.616667	0.514815	0.394444	0.55	0.383333	0.438889	0.588889	0.355556	0.377778	0.627778	0.261111	0.172222	0.0888889
All	0.999828	0.0541165	0.0211607	0.0120559	0.551287	3.18998	0.489234	201.047	0.903704	0.774074	0.507407	0.216667	0.644444	0.255556	0.6	0.566667	0.383333	0.844444	0.794444	0.205556	0.183333	0.0222222
All	0.999691	0.0732824	0.300369	0.23458	0.0589633	3.44118	0.22994	206.497	0.675926	0.612963	0.440741	0.238889	0.588889	0.3	0.383333	0.616667	0.361111	0.505556	0.594444	0.283333	0.15	0.133333
All	0.999755	0.0897959	0.393422	0.0402307	0.391156	3.82724	0.803395	210.616	0.862963	0.785185	0.555556	0.327778	0.555556	0.366667	0.605556	0.566667	0.383333	0.816667	0.711111	0.255556	0.227778	0.0277778
All	0.999624	0.163708	0.378324	0.0858238	0.732211	2.86977	0.453275	210.742	0.731481	0.644444	0.462963	0.277778	0.55	0.338889	0.3	0.711111	0.266667	0.527778	0.622222	0.3	0.177778	0.122222
All	0.999718	0.00931575	0.37888	0.19744	0.0452351	4.0161	0.683982	209.409	0.718519	0.627778	0.425926	0.261111	0.566667	0.311111	0.311111	0.572222	0.394444	0.572222	0.588889	0.338889	0.188889	0.15
All	0.999709	0.0605819	0.0297201	0.00795506	0.303408	0.178558	0.896326	213.795	0.598148	0.548148	0.401852	0.255556	0.633333	0.261111	0.444444	0.55	0.388889	0.355556	0.588889	0.305556	0.2	0.105556
All	0.999848	0.0104933	0.31341	0.214505	0.0138692	0.00365072	0.7731	213.687	0.405556	0.314815	0.294444	0.322222	0.538889	0.35	0.344444	0.466667	0.4	0.444444	0.566667	0.311111	0.183333	0.127778
All	0.999653	0.0158138	0.177613	0.168428	0.274784	0.934422	0.478253	204.129	0.633333	0.535185	0.462963	0.355556	0.444444	0.338889	0.3	0.588889	0.394444	0.461111	0.705556	0.205556	0.155556	0.05
All	0.999852	0.173137	0.331784	0.0629967	0.846486	2.25847	0.330057	206.434	0.905556	0.775926	0.507407	0.205556	0.655556	0.277778	0.605556	0.588889	0.366667	0.733333	0.777778	0.194444	0.177778	0.0166667
All	0.999677	0.0192634	0.295385	0.259172	0.748258	1.86245	0.232943	214.345	0.65	0.583333	0.4	0.366667	0.572222	0.311111	0.305556	0.688889	0.283333	0.438889	0.661111	0.25	0.161111	0.0888889
All	0.999598	0.0173918	0.136949	0.0688569	0.396442	2.74898	0.955757	211.134	0.703704	0.575926	0.485185	0.277778	0.616667	0.311111	0.372222	0.683333	0.305556	0.461111	0.738889	0.188889	0.105556	0.0833333
All	0.999614	0.183618	0.183946	0.0548872	0.215432	0.313589	0.680857	215.057	0.468519	0.444444	0.422222	0.333333	0.594444	0.283333	0.422222	0.6	0.338889	0.361111	0.744444	0.1	0.0666667	0.0333333
All	0.999807	0.184217	0.381187	0.359653	0.379847	3.20963	0.942483	209.057	0.712963	0.594444	0.407407	0.155556	0.627778	0.272222	0.466667	0.555556	0.433333	0.472222	0.688889	0.266667	0.155556	0.111111
All	0.999719	0.0097994	0.367909	0.142317	0.170902	2.42068	0.427263	204.616	0.8	0.696296	0.487037	0.272222	0.588889	0.3	0.372222	0.633333	0.35	0.605556	0.666667	0.311111	0.172222	0.138889
All	0.999776	0.174128	0.32231	0.160791	0.163989	1.51209	0.742302	214.105	0.811111	0.67037	0.422222	0.238889	0.594444	0.305556	0.455556	0.55	0.416667	0.594444	0.705556	0.25	0.172222	0.0777778
All	0.99983	0.0879595	0.159543	0.00277171	0.217662	1.00571	0.362272	210.642	0.892593	0.77963	0.47963	0.172222	0.683333	0.272222	0.622222	0.605556	0.344444	0.811111	0.794444	0.194444	0.155556	0.0388889
All	0.999528	0.0708909	0.109631	0.0170721	0.136912	1.06797	0.699274	208.449	0.609259	0.662963	0.42037	0.233333	0.633333	0.266667	0.561111	0.594444	0.305556	0.422222	0.6	0.238889	0.188889	0.05
All	0.999833	0.0991868	0.277135	0.266999	0.963552	2.91718	0.749642	214.139	0.77037	0.722222	0.444444	0.238889	0.644444	0.261111	0.411111	0.572222	0.416667	0.572222	0.705556	0.216667	0.0944444	0.122222
All	0.999608	0.19112	0.382515	0.288685	0.366049	4.27054	0.360855	209.667	0.607407	0.553704	0.405556	0.316667	0.561111	0.294444	0.25	0.655556	0.311111	0.488889	0.633333	0.294444	0.177778	0.116667
All	0.999632	0.176098	0.0395585	0.00211582	0.67275	4.45514	0.266813	205.918	0.77963	0.616667	0.559259	0.266667	0.65	0.272222	0.588889	0.577778	0.294444	0.716667	0.794444	0.188889	0.144444	0.0444444
All	0.999814	0.036276	0.324975	0.303334	0.28695	1.83893	0.419727	206.758	0.705556	0.564815	0.425926	0.177778	0.588889	0.283333	0.377778	0.572222	0.394444	0.566667	0.705556	0.25	0.127778	0.122222
All	0.99955	0.185612	0.263965	0.208012	0.913171	0.930806	0.439174	201.753	0.498148	0.509259	0.396296	0.305556	0.538889	0.233333	0.277778	0.7	0.288889	0.433333	0.672222	0.183333	0.144444	0.0388889
All	0.999834	0.198136	0.0897384	0.0543906	0.830944	2.85201	0.794294	207.557	0.901852	0.781481	0.496296	0.15	0.616667	0.35	0.538889	0.583333	0.361111	0.766667	0.766667	0.2	0.177778	0.0222222
All	0.999659	0.0562122	0.308909	0.276555	0.00760646	2.67072	0.657297	207.749	0.681481	0.562963	0.42037	0.277778	0.533333	0.327778	0.266667	0.644444	0.327778	0.438889	0.622222	0.3	0.166667	0.133333
All	0.999635	0.181888	0.217493	0.147005	0.621438	2.79141	0.239508	201.093	0.67963	0.646296	0.440741	0.288889	0.566667	0.283333	0.311111	0.65	0.333333	0.511111	0.711111	0.216667	0.144444	0.0722222
All	0.99984	0.0507881	0.219032	0.102276	0.646461	4.70993	0.649069	215.52	0.903704	0.796296	0.492593	0.222222	0.65	0.272222	0.555556	0.544444	0.4	0.738889	0.716667	0.277778	0.238889	0.0388889
All	0.999868	0.00894328	0.258524	0.180877	0.455728	1.31443	0.91125	211.684	0.748148	0.727778	0.475926	0.233333	0.5	0.4	0.522222	0.6	0.377778	0.688889	0.7	0.272222	0.144444	0.127778
All	0.999711	0.15075	0.278127	0.0722877	0.240266	2.57789	0.0904889	210.277	0.77037	0.725926	0.518519	0.238889	0.533333	0.411111	0.433333	0.6	0.366667	0.638889	0.677778	0.25	0.166667	0.0833333
All	0.999872	0.125309	0.285634	0.256603	0.430676	4.34533	0.180085	209.497	0.751852	0.692593	0.52963	0.144444	0.583333	0.338889	0.411111	0.577778	0.405556	0.616667	0.661111	0.288889	0.155556	0.133333
All	0.999794	0.153829	0.0362444	0.0175738	0.0744142	1.55421	0.404286	203.377	0.883333	0.698148	0.557407	0.25	0.616667	0.322222	0.555556	0.533333	0.438889	0.822222	0.788889	0.172222	0.166667	0.00555556
All	0.999792	0.0589562	0.249068	0.159547	0.238356	3.19997	0.324273	209.042	0.866667	0.664815	0.488889	0.261111	0.6	0.316667	0.488889	0.588889	0.394444	0.622222	0.638889	0.233333	0.15	0.0833333
All	0.999807	0.0966848	0.0889802	0.00853653	0.230649	2.6974	0.986319	205.585	0.898148	0.698148	0.505556	0.188889	0.727778	0.222222	0.522222	0.527778	0.377778	0.783333	0.755556	0.227778	0.211111	0.0166667
All	0.999855	0.0727439	0.252919	0.230789	0.937444	1.01719	0.969902	205.52	0.809259	0.687037	0.45	0.261111	0.555556	0.327778	0.4	0.6	0.355556	0.533333	0.65	0.305556	0.177778	0.127778
All	0.999661	0.108381	0.244043	0.161911	0.625937	2.14555	0.0626137	200.992	0.718519	0.635185	0.466667	0.272222	0.45	0.361111	0.327778	0.588889	0.394444	0.527778	0.683333	0.238889	0.127778	0.111111
All	0.999868	0.0618385	0.283944	0.231866	0.417871	3.88692	0.309766	212.054	0.792593	0.664815	0.5	0.25	0.627778	0.277778	0.438889	0.633333	0.344444	0.655556	0.688889	0.261111	0.144444	0.116667
All	0.99969	0.157384	0.235587	0.112055	0.683679	0.326352	0.281762	213.721	0.587037	0.564815	0.42037	0.316667	0.472222	0.333333	0.338889	0.627778	0.35	0.344444	0.694444	0.2	0.111111	0.0888889
All	0.999737	0.173679	0.268679	0.113021	0.406949	2.73435	0.41594	201.003	0.824074	0.698148	0.461111	0.261111	0.566667	0.377778	0.411111	0.588889	0.4	0.633333	0.627778	0.288889	0.205556	0.0833333
All	0.999528	0.0844032	0.20546	0.0340849	0.0497228	0.159236	0.0899085	209.954	0.375926	0.357407	0.333333	0.255556	0.55	0.244444	0.333333	0.616667	0.344444	0.355556	0.683333	0.216667	0.116667	0.1
All	0.999714	0.0946119	0.074971	0.0111659	0.696472	0.298693	0.826777	202.511	0.737037	0.668519	0.487037	0.266667	0.677778	0.188889	0.461111	0.533333	0.416667	0.516667	0.733333	0.183333	0.144444	0.0388889
All	0.999696	0.149067	0.207932	0.0949131	0.887532	3.33176	0.102169	203.7	0.816667	0.657407	0.492593	0.238889	0.566667	0.344444	0.377778	0.588889	0.377778	0.594444	0.638889	0.25	0.144444	0.105556
All	0.999864	0.120173	0.0426828	0.0181209	0.631525	4.72491	0.111836	208.515	0.898148	0.777778	0.47963	0.133333	0.616667	0.316667	0.638889	0.605556	0.344444	0.8	0.777778	0.205556	0.194444	0.0111111
All	0.999855	0.128051	0.28593	0.169554	0.212496	3.83646	0.786152	211.247	0.859259	0.724074	0.492593	0.25	0.683333	0.244444	0.511111	0.616667	0.344444	0.688889	0.7	0.283333	0.194444	0.0888889
All	0.999554	0.014389	0.255853	0.130975	0.533173	3.53776	0.751688	212.627	0.616667	0.574074	0.42963	0.288889	0.527778	0.266667	0.355556	0.722222	0.266667	0.461111	0.8	0.122222	0.1	0.0222222
All	0.999575	0.0492206	0.340838	0.333581	0.676627	3.10578	0.647216	212.009	0.601852	0.52037	0.401852	0.322222	0.561111	0.283333	0.266667	0.644444	0.338889	0.433333	0.722222	0.233333	0.161111	0.0722222
All	0.999692	0.170866	0.144703	0.0542598	0.140732	1.34603	0.0814539	210.433	0.731481	0.705556	0.531481	0.188889	0.533333	0.4	0.561111	0.655556	0.3	0.7	0.711111	0.177778	0.105556	0.0722222
All	0.999689	0.111706	0.102661	0.0675491	0.839638	1.54122	0.121372	210.941	0.703704	0.640741	0.525926	0.333333	0.633333	0.283333	0.477778	0.655556	0.333333	0.561111	0.727778	0.194444	0.1	0.0944444
All	0.999627	0.12581	0.361861	0.0808463	0.308311	4.25923	0.672919	200.457	0.722222	0.644444	0.485185	0.294444	0.616667	0.305556	0.311111	0.738889	0.255556	0.566667	0.705556	0.233333	0.144444	0.0888889
All	0.999717	0.172655	0.0960279	0.0863444	0.585305	0.664979	0.602549	213.271	0.748148	0.607407	0.507407	0.272222	0.572222	0.35	0.461111	0.65	0.333333	0.5	0.644444	0.216667	0.15	0.0666667
All	0.999651	0.14001	0.316169	0.198916	0.804305	1.89456	0.220903	209.282	0.651852	0.635185	0.457407	0.316667	0.516667	0.338889	0.255556	0.622222	0.361111	0.488889	0.644444	0.272222	0.127778	0.144444
All	0.999622	0.0278328	0.34728	0.250332	0.710625	3.6039	0.0258046	211.046	0.614815	0.581481	0.437037	0.3	0.566667	0.294444	0.205556	0.627778	0.366667	0.444444	0.711111	0.238889	0.155556	0.0833333
All	0.999851	0.151264	0.0529069	0.0244184	0.885533	1.19227	0.999207	213.607	0.912963	0.757407	0.522222	0.166667	0.661111	0.283333	0.566667	0.633333	0.316667	0.777778	0.8	0.188889	0.183333	0.00555556
All	0.999647	0.10566	0.247701	0.141602	0.42437	4.38231	0.250392	203.513	0.740741	0.653704	0.438889	0.261111	0.511111	0.344444	0.35	0.655556	0.333333	0.511111	0.661111	0.244444	0.155556	0.0888889
All	0.999692	0.10606	0.225039	0.120133	0.636296	0.654112	0.260504	205.393	0.692593	0.625926	0.457407	0.316667	0.505556	0.333333	0.35	0.594444	0.377778	0.538889	0.644444	0.2	0.138889	0.0611111
All	0.999665	0.150163	0.162433	0.0131071	0.733975	4.84224	0.812278	215.388	0.814815	0.692593	0.538889	0.222222	0.561111	0.355556	0.644444	0.544444	0.427778	0.688889	0.822222	0.15	0.0944444	0.0555556
All	0.999614	0.0296524	0.167195	0.0111322	0.845075	2.2909	0.358146	212.398	0.77963	0.753704	0.55	0.288889	0.577778	0.305556	0.583333	0.522222	0.4	0.533333	0.7	0.244444	0.2	0.0444444
All	0.999592	0.0430634	0.293782	0.0464485	0.877012	0.0879847	0.933188	214.154	0.381481	0.435185	0.368519	0.361111	0.522222	0.266667	0.344444	0.605556	0.344444	0.366667	0.688889	0.288889	0.111111	0.177778
All	0.999739	0.115713	0.385152	0.304095	0.0695848	4.57977	0.497798	214.982	0.683333	0.568519	0.375926	0.238889	0.505556	0.383333	0.405556	0.627778	0.338889	0.416667	0.638889	0.272222	0.172222	0.1
All	0.999781	0.0775415	0.272392	0.116206	0.173801	4.58873	0.101883	208.55	0.857407	0.718519	0.488889	0.222222	0.55	0.372222	0.472222	0.505556	0.416667	0.611111	0.688889	0.244444	0.211111	0.0333333
All	0.999552	0.162296	0.0326981	0.00230825	0.243991	2.60825	0.810251	205.561	0.753704	0.577778	0.425926	0.261111	0.627778	0.305556	0.666667	0.672222	0.305556	0.566667	0.75	0.205556	0.127778	0.0777778
All	0.999716	0.164112	0.281413	0.196301	0.482757	3.98703	0.17149	200.122	0.727778	0.622222	0.444444	0.238889	0.577778	0.327778	0.338889	0.572222	0.388889	0.555556	0.661111	0.255556	0.166667	0.0888889
All	0.999686	0.0626169	0.222651	0.198756	0.49062	1.99184	0.6098	200.32	0.692593	0.607407	0.405556	0.255556	0.538889	0.338889	0.322222	0.666667	0.311111	0.483333	0.677778	0.211111	0.133333	0.0777778
All	0.999778	0.170497	0.0656042	0.0555153	0.895395	2.04218	0.523934	202.967	0.87963	0.681481	0.557407	0.244444	0.5	0.427778	0.544444	0.566667	0.411111	0.711111	0.811111	0.172222	0.166667	0.00555556
All	0.999577	0.0240145	0.195293	0.159969	0.74809	4.75682	0.230961	209.925	0.601852	0.55	0.418519	0.288889	0.561111	0.272222	0.283333	0.65	0.344444	0.433333	0.716667	0.172222	0.116667	0.0555556
All	0.999874	0.0442414	0.317603	0.25832	0.439751	0.629125	0.584422	205.494	0.744444	0.6	0.440741	0.222222	0.505556	0.416667	0.377778	0.577778	0.4	0.544444	0.616667	0.333333	0.177778	0.155556
All	0.999789	0.0883497	0.364171	0.19925	0.212825	4.10654	0.395369	210.397	0.818519	0.690741	0.381481	0.216667	0.583333	0.305556	0.388889	0.566667	0.394444	0.588889	0.627778	0.277778	0.205556	0.0722222
All	0.99961	0.0325519	0.174449	0.0562027	0.787385	0.280945	0.157267	215.456	0.503704	0.387037	0.4	0.261111	0.522222	0.305556	0.411111	0.605556	0.333333	0.316667	0.677778	0.205556	0.144444	0.0611111
All	0.999672	0.0975982	0.0122781	0.00455989	0.718698	2.75182	0.27514	203.401	0.831481	0.6	0.548148	0.322222	0.616667	0.288889	0.577778	0.522222	0.372222	0.683333	0.711111	0.227778	0.177778	0.05
All	0.999867	0.0360139	0.24753	0.14458	0.589277	4.86222	0.378466	207.088	0.772222	0.759259	0.461111	0.227778	0.572222	0.344444	0.555556	0.572222	0.361111	0.772222	0.727778	0.255556	0.161111	0.0944444
All	0.999763	0.0456161	0.364952	0.156138	0.65946	1.93417	0.921247	209.996	0.833333	0.67963	0.414815	0.205556	0.544444	0.322222	0.355556	0.511111	0.466667	0.55	0.688889	0.255556	0.155556	0.1
All	0.999742	0.114316	0.111272	0.104541	0.449987	3.58625	0.708108	211.852	0.794444	0.67037	0.516667	0.244444	0.6	0.316667	0.5	0.55	0.4	0.572222	0.705556	0.233333	0.188889	0.0444444
All	0.999684	0.131437	0.296793	0.066933	0.429706	1.61131	0.72304	204.425	0.722222	0.705556	0.490741	0.283333	0.555556	0.394444	0.461111	0.627778	0.338889	0.605556	0.638889	0.255556	0.144444	0.111111
All	0.999732	0.109333	0.0308414	0.00221624	0.341316	0.0789018	0.417771	212.171	0.325926	0.475926	0.251852	0.25	0.627778	0.2	0.361111	0.55	0.35	0.372222	0.616667	0.205556	0.111111	0.0944444
All	0.999704	0.159505	0.12092	0.0695634	0.788689	2.55135	0.115075	207.588	0.792593	0.640741	0.52037	0.233333	0.583333	0.333333	0.427778	0.594444	0.383333	0.644444	0.688889	0.227778	0.144444	0.0833333
All	0.999668	0.182438	0.386012	0.291142	0.375526	0.482273	0.500614	210.719	0.561111	0.527778	0.45	0.366667	0.583333	0.25	0.227778	0.627778	0.344444	0.416667	0.627778	0.255556	0.177778	0.0777778
All	0.999843	0.0874162	0.00102565	0.000188051	0.176646	4.13354	0.881785	204.353	0.883333	0.755556	0.512963	0.183333	0.672222	0.266667	0.6	0.588889	0.327778	0.844444	0.783333	0.205556	0.188889	0.0166667
All	0.999509	0.01124	0.103659	0.0298443	0.0914334	0.906177	0.328461	211.403	0.488889	0.555556	0.394444	0.238889	0.616667	0.266667	0.455556	0.6	0.355556	0.322222	0.666667	0.205556	0.127778	0.0777778
All	0.999558	0.103612	0.17356	0.170967	0.427515	3.18001	0.241302	214.829	0.588889	0.505556	0.4	0.327778	0.55	0.238889	0.311111	0.688889	0.294444	0.444444	0.716667	0.211111	0.172222	0.0388889
All	0.999896	0.02663	0.242321	0.111338	0.228115	3.47179	0.588678	202.719	0.853704	0.77963	0.512963	0.138889	0.766667	0.15	0.638889	0.577778	0.361111	0.783333	0.872222	0.122222	0.1	0.0222222
All	0.999788	0.110435	0.0271331	0.0191586	0.201823	1.72336	0.258827	204.78	0.885185	0.709259	0.555556	0.166667	0.583333	0.355556	0.583333	0.572222	0.372222	0.827778	0.744444	0.205556	0.2	0.00555556
All	0.999682	0.0764862	0.335228	0.218747	0.167234	0.697413	0.525776	208.862	0.625926	0.62037	0.438889	0.294444	0.488889	0.327778	0.288889	0.622222	0.35	0.455556	0.666667	0.233333	0.144444	0.0888889
All	0.999823	0.0464239	0.0522519	0.0197622	0.235618	4.90276	0.849591	204.052	0.909259	0.738889	0.516667	0.166667	0.672222	0.25	0.605556	0.605556	0.344444	0.75	0.755556	0.222222	0.222222	0
All	0.999585	0.0656937	0.122687	0.0573911	0.582089	1.45984	0.40393	215.398	0.668519	0.590741	0.45	0.227778	0.672222	0.266667	0.416667	0.644444	0.338889	0.411111	0.727778	0.155556	0.0888889	0.0666667
All	0.99972	0.178192	0.200494	0.159391	0.863917	1.16179	0.169188	206.682	0.738889	0.575926	0.451852	0.255556	0.611111	0.294444	0.344444	0.566667	0.416667	0.472222	0.627778	0.283333	0.194444	0.0888889
All	0.999849	0.0535869	0.081183	0.0498773	0.321352	3.89088	0.45145	204.065	0.903704	0.772222	0.494444	0.211111	0.583333	0.372222	0.65	0.661111	0.3	0.805556	0.755556	0.233333	0.216667	0.0166667
All	0.99986	0.128652	0.0865772	0.086419	0.871252	0.756429	0.192165	214.853	0.833333	0.761111	0.509259	0.255556	0.616667	0.322222	0.505556	0.622222	0.322222	0.722222	0.75	0.233333	0.127778	0.105556
All	0.999848	0.113003	0.202345	0.0440526	0.725132	2.08075	0.707356	209.223	0.887037	0.77963	0.527778	0.155556	0.705556	0.255556	0.633333	0.633333	0.322222	0.766667	0.783333	0.194444	0.194444	0
All	0.999774	0.0250296	0.178861	0.174408	0.249485	3.72076	0.185433	202.875	0.761111	0.644444	0.42037	0.211111	0.594444	0.327778	0.388889	0.538889	0.433333	0.561111	0.622222	0.283333	0.222222	0.0611111
All	0.999716	0.157623	0.0353518	0.0286502	0.477236	0.864694	0.128092	213.961	0.759259	0.67037	0.542593	0.277778	0.655556	0.272222	0.588889	0.566667	0.416667	0.661111	0.794444	0.166667	0.144444	0.0222222
