@relation data
@attribute A0 real
@attribute A1 real
@attribute A2 real
@attribute A3 real
@attribute A4 real
@attribute A5 real
@attribute A6 real
@attribute A7 real
@attribute A8 real
@attribute A9 real
@attribute A10 real
@attribute A11 real
@attribute A12 real
@attribute A13 real
@attribute A14 real
@attribute A15 real
@attribute A16 real
@attribute A17 real
@attribute A18 real
@attribute A19 real
@attribute A20 real
@attribute A21 real
@attribute A22 real
@attribute A23 real
@attribute A24 real
@attribute A25 real
@attribute A26 real
@attribute A27 real
@attribute A28 real
@attribute A29 real
@attribute A30 real
@attribute A31 real
@attribute A32 real
@attribute A33 real
@attribute A34 real
@attribute A35 real
@attribute A36 real
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24}
@data
0.139501	0.154185	0.0190896	0.152717	0.0499266	0.0646109	0.193833	0.242291	0.306902	0.161527	0.138032	0.271659	0.111601	0.207048	0.0763583	0.232012	0.0866373	0.0983847	0.129222	0.187959	0.240822	0.0602056	0.139501	0.0778267	0.30837	0.124816	0.259912	0.167401	0.196769	0.0528634	0.331865	0.0337739	0.0558003	0.139501	0.041116	0.0396476	0.245228	9
0.152593	0.282963	0.0385185	0.253333	0.0562963	0.0577778	0.2	0.186667	0.462222	0.254815	0.201481	0.317037	0.22963	0.312593	0.0592593	0.434074	0.106667	0.167407	0.0740741	0.197037	0.296296	0.157037	0.102222	0.077037	0.478519	0.0592593	0.22963	0.0903704	0.179259	0.0622222	0.392593	0.0533333	0.2	0.171852	0.0577778	0.102222	0.228148	10
0.121328	0.425287	0.0651341	0.380587	0.0408685	0.10728	0.123883	0.15198	0.527458	0.339719	0.306513	0.206897	0.296296	0.40613	0.0613027	0.595147	0.16092	0.291188	0.0344828	0.150702	0.255428	0.204342	0.121328	0.0613027	0.601533	0.0957854	0.323116	0.0140485	0.0625798	0.054917	0.302682	0.0779055	0.293742	0.123883	0.127714	0.0715198	0.233716	11
0.47619	0.297619	0.0595238	0.130952	0.0357143	0.25	0.642857	0.107143	0.440476	0.0714286	0.119048	0.833333	0.440476	0.416667	0	0.22619	0.130952	0.214286	0.238095	0.559524	0.738095	0	0.0119048	0.166667	0.321429	0	0.0952381	0.202381	0.27381	0.0357143	0.642857	0.0238095	0.047619	0.345238	0.0357143	0.0595238	0.154762	12
0.265928	0.304709	0.110803	0.188366	0.0249307	0.227147	0.362881	0.110803	0.434903	0.119114	0.119114	0.493075	0.396122	0.357341	0.0387812	0.362881	0.105263	0.268698	0.132964	0.418283	0.590028	0.0637119	0.0415512	0.0969529	0.387812	0.0166205	0.135734	0.127424	0.149584	0.0415512	0.559557	0.0637119	0.141274	0.193906	0.157895	0.0831025	0.155125	1
0.261111	0.255556	0.0555556	0.166667	0.161111	0.0666667	0.238889	0.261111	0.444444	0.211111	0.216667	0.477778	0.177778	0.255556	0.188889	0.183333	0.277778	0.161111	0.116667	0.272222	0.322222	0.0111111	0.15	0.111111	0.194444	0.0944444	0.233333	0.133333	0.194444	0.283333	0.472222	0.122222	0.0777778	0.333333	0.0111111	0.111111	0.5	13
0.27972	0.388112	0.0944056	0.255245	0.0559441	0.153846	0.405594	0.104895	0.412587	0.143357	0.132867	0.458042	0.265734	0.363636	0.0699301	0.472028	0.118881	0.244755	0.041958	0.342657	0.43007	0.0629371	0.0839161	0.0629371	0.5	0.0979021	0.181818	0.248252	0.325175	0.048951	0.5	0.0664336	0.143357	0.244755	0.118881	0.0454545	0.143357	14
0.177596	0.23224	0.122951	0.188525	0.101093	0.101093	0.224044	0.284153	0.218579	0.120219	0.163934	0.308743	0.204918	0.120219	0.15847	0.36612	0.125683	0.204918	0.0710383	0.177596	0.237705	0.196721	0.15847	0.0601093	0.521858	0.10929	0.322404	0.0901639	0.144809	0.0163934	0.229508	0.0928962	0.355191	0.15847	0.114754	0.0491803	0.0819672	15
0.271277	0.37766	0.0691489	0.281915	0.0106383	0.228723	0.255319	0.0691489	0.638298	0.132979	0.159574	0.367021	0.457447	0.356383	0.0265957	0.574468	0.12766	0.329787	0.0851064	0.393617	0.510638	0.154255	0.0691489	0.0531915	0.558511	0.0106383	0.191489	0.0691489	0.154255	0.0478723	0.547872	0.0106383	0.159574	0.175532	0.037234	0.106383	0.207447	16
0.140476	0.171429	0.0702381	0.22381	0.0142857	0.145238	0.179762	0.182143	0.535714	0.229762	0.164286	0.364286	0.261905	0.269048	0.0119048	0.436905	0.0809524	0.214286	0.0904762	0.20119	0.345238	0.0809524	0.0309524	0.0547619	0.497619	0.05	0.32381	0.0333333	0.0821429	0.0571429	0.413095	0.0238095	0.0904762	0.220238	0.0333333	0.0797619	0.29881	1
0.00675342	0.0556745	0.0276725	0.326635	0.420194	0.0751112	0.0115302	0.590348	0.0428266	0.215121	0.343436	0.0452973	0.0312963	0.112173	0.477022	0.170483	0.162411	0.192884	0.0770878	0.0112008	0.0224016	0.0515566	0.381815	0.0966892	0.254653	0.24197	0.263383	0.0774172	0.0675342	0.0102125	0.0263548	0.104431	0.105749	0.0120244	0.0340965	0.0966892	0.111514	17
0.334746	0.233051	0.114407	0.211864	0.241525	0.398305	0.288136	0.326271	0.436441	0.0974576	0.258475	0.457627	0.372881	0.258475	0.254237	0.309322	0.0762712	0.372881	0.152542	0.347458	0.423729	0.0254237	0.194915	0.0720339	0.34322	0.0381356	0.0677966	0.177966	0.194915	0.0211864	0.427966	0.00847458	0.0254237	0.161017	0.0720339	0.0423729	0.0677966	18
0.141985	0.10229	0.0167939	0.180153	0	0.0610687	0.157252	0.0610687	0.509924	0.300763	0.0229008	0.258015	0.181679	0.166412	0.00763359	0.323664	0.0473282	0.143511	0.0625954	0.19084	0.331298	0.0854962	0.010687	0.0152672	0.474809	0.103817	0.531298	0.059542	0.0717557	0.166412	0.60458	0.0198473	0.0732824	0.29313	0.0290076	0.00916031	0.50229	19
0.180556	0.413889	0.147222	0.347222	0.0722222	0.222222	0.186111	0.141667	0.566667	0.197222	0.202778	0.380556	0.466667	0.391667	0.0916667	0.486111	0.0972222	0.366667	0.130556	0.313889	0.502778	0.116667	0.0527778	0.0194444	0.475	0.05	0.244444	0.108333	0.122222	0.025	0.405556	0.0305556	0.175	0.102778	0.0722222	0.0305556	0.225	1
0.132013	0.0990099	0.0858086	0.306931	0.392739	0.194719	0.237624	0.544554	0.155116	0.247525	0.39604	0.363036	0.125413	0.333333	0.386139	0.224422	0.0891089	0.30033	0.224422	0.264026	0.280528	0.0660066	0.339934	0.0528053	0.250825	0.115512	0.240924	0.211221	0.231023	0.00330033	0.287129	0.217822	0.174917	0.125413	0.0627063	0.0693069	0.0726073	1
0.0778443	0.0239521	0.173653	0.293413	0.45509	0.437126	0.179641	0.57485	0.143713	0.251497	0.497006	0.473054	0.305389	0.233533	0.491018	0.149701	0.0419162	0.479042	0.365269	0.125749	0.305389	0.0479042	0.239521	0.0958084	0.179641	0.0538922	0.227545	0.179641	0.215569	0.0658683	0.227545	0.11976	0.0778443	0.0778443	0.0598802	0.0299401	0.161677	0
0.162162	0.189189	0.0540541	0.405405	0.027027	0.351351	0.108108	0.27027	0.351351	0.108108	0.108108	0.648649	0.540541	0.243243	0.0810811	0.27027	0	0.459459	0.027027	0.27027	0.486486	0.027027	0	0	0.216216	0	0.378378	0	0.0540541	0	0.162162	0	0.0540541	0.243243	0.027027	0	0.162162	1
0.204451	0.175243	0.0792768	0.351878	0.30459	0.154381	0.196106	0.421419	0.343533	0.367177	0.4242	0.307371	0.276773	0.450626	0.280946	0.385257	0.102921	0.308762	0.25452	0.262865	0.324061	0.102921	0.280946	0.0973574	0.390821	0.10153	0.307371	0.173853	0.193324	0.0250348	0.319889	0.23783	0.244784	0.144645	0.108484	0.0834492	0.125174	2
0.229452	0.136986	0.0753425	0.335616	0.157534	0.222603	0.239726	0.321918	0.452055	0.308219	0.315068	0.417808	0.277397	0.39726	0.140411	0.328767	0.0719178	0.30137	0.195205	0.335616	0.462329	0.109589	0.140411	0.0993151	0.297945	0.0547945	0.25	0.157534	0.160959	0.0308219	0.431507	0.0958904	0.164384	0.130137	0.0445205	0.0582192	0.140411	20
0.314176	0.383142	0.111111	0.130268	0.0191571	0.149425	0.344828	0.0383142	0.421456	0.045977	0.0842912	0.43295	0.375479	0.279693	0.0114943	0.463602	0.126437	0.203065	0.045977	0.40613	0.590038	0.0651341	0.0574713	0.045977	0.544061	0.0383142	0.118774	0.122605	0.218391	0.0229885	0.471264	0.00383142	0.114943	0.164751	0.091954	0.0498084	0.164751	21
0.242268	0.185567	0.0618557	0.154639	0.0154639	0.195876	0.304124	0.134021	0.42268	0.0824742	0.113402	0.474227	0.329897	0.350515	0.0154639	0.386598	0.0670103	0.237113	0.113402	0.520619	0.587629	0.0927835	0.0309278	0.0721649	0.28866	0.0360825	0.170103	0.123711	0.113402	0.00515464	0.469072	0.00515464	0.0927835	0.190722	0.180412	0.0463918	0.0773196	1
0.00735294	0.0845588	0.0220588	0.363971	0.198529	0.0477941	0.0330882	0.547794	0.180147	0.397059	0.330882	0.121324	0.0477941	0.198529	0.290441	0.301471	0.121324	0.154412	0.121324	0.0257353	0.0808824	0.128676	0.257353	0.0955882	0.356618	0.264706	0.459559	0.102941	0.0698529	0.0551471	0.158088	0.305147	0.272059	0.0588235	0.0735294	0.0808824	0.257353	22
0.351955	0.324022	0.106145	0.0726257	0.027933	0.195531	0.391061	0.0837989	0.335196	0.0446927	0.0502793	0.586592	0.363128	0.256983	0.027933	0.223464	0.156425	0.24581	0.0837989	0.553073	0.670391	0.0223464	0.00558659	0.0726257	0.256983	0.00558659	0.134078	0.0837989	0.150838	0.0726257	0.446927	0.0391061	0.0614525	0.251397	0.156425	0.0782123	0.167598	2
0.213462	0.175	0.0865385	0.298077	0.246154	0.167308	0.269231	0.369231	0.330769	0.328846	0.380769	0.357692	0.232692	0.536538	0.207692	0.309615	0.0692308	0.286538	0.332692	0.269231	0.338462	0.0423077	0.292308	0.119231	0.336538	0.0730769	0.153846	0.313462	0.309615	0.0403846	0.338462	0.207692	0.167308	0.105769	0.0788462	0.0557692	0.175	23
0.146552	0.304598	0.0258621	0.295977	0.0488506	0.189655	0.143678	0.181034	0.62069	0.218391	0.206897	0.356322	0.376437	0.350575	0.0517241	0.531609	0.0948276	0.313218	0.112069	0.275862	0.362069	0.143678	0.100575	0.0775862	0.58046	0.0574713	0.270115	0.0718391	0.117816	0.045977	0.543103	0.0804598	0.163793	0.181034	0.0431034	0.091954	0.238506	24
0.155263	0.260526	0.0763158	0.273684	0.0657895	0.168421	0.202632	0.236842	0.518421	0.173684	0.221053	0.394737	0.257895	0.302632	0.1	0.428947	0.0973684	0.260526	0.147368	0.231579	0.344737	0.102632	0.1	0.0552632	0.394737	0.0578947	0.213158	0.105263	0.165789	0.0447368	0.457895	0.05	0.126316	0.131579	0.0526316	0.0868421	0.2	1
0.176471	0.25098	0.0705882	0.27451	0.129412	0.184314	0.184314	0.262745	0.466667	0.247059	0.25098	0.337255	0.294118	0.286275	0.156863	0.25098	0.0823529	0.282353	0.117647	0.25098	0.372549	0.0941176	0.129412	0.0470588	0.309804	0.101961	0.223529	0.0784314	0.121569	0.101961	0.380392	0.0823529	0.145098	0.164706	0.0509804	0.0431373	0.2	0
